"","stockid","assessid","stocklong","tsid","tsyear","tsvalue","west_east"
"9289","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1963,0.019,"SWFSC"
"9290","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1964,0.014,"SWFSC"
"9291","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1965,0.018,"SWFSC"
"9292","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1966,0.018,"SWFSC"
"9293","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1967,0.022,"SWFSC"
"9294","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1968,0.024,"SWFSC"
"9295","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1969,0.02,"SWFSC"
"9296","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1970,0.026,"SWFSC"
"9297","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1971,0.023,"SWFSC"
"9298","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1972,0.03,"SWFSC"
"9299","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1973,0.042,"SWFSC"
"9300","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1974,0.045,"SWFSC"
"9301","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1975,0.05,"SWFSC"
"9302","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1976,0.06,"SWFSC"
"9303","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1977,0.057,"SWFSC"
"9304","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1978,0.043,"SWFSC"
"9305","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1979,0.075,"SWFSC"
"9306","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1980,0.076,"SWFSC"
"9307","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1981,0.164,"SWFSC"
"9308","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1982,0.11,"SWFSC"
"9309","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1983,0.098,"SWFSC"
"9310","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1984,0.075,"SWFSC"
"9311","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1985,0.126,"SWFSC"
"9312","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1986,0.1,"SWFSC"
"9313","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1987,0.085,"SWFSC"
"9314","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1988,0.188,"SWFSC"
"9315","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1989,0.226,"SWFSC"
"9316","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1990,0.193,"SWFSC"
"9317","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1991,0.275,"SWFSC"
"9318","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1992,0.227,"SWFSC"
"9319","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1993,0.216,"SWFSC"
"9320","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1994,0.207,"SWFSC"
"9321","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1995,0.252,"SWFSC"
"9322","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1996,0.309,"SWFSC"
"9323","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1997,0.166,"SWFSC"
"9324","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1998,0.08,"SWFSC"
"9325","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",1999,0.091,"SWFSC"
"9326","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",2000,0.063,"SWFSC"
"9327","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",2001,0.032,"SWFSC"
"9328","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",2002,0.008,"SWFSC"
"9329","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",2003,0.001,"SWFSC"
"9330","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",2004,0.001,"SWFSC"
"9331","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",2005,0,"SWFSC"
"9332","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",2006,0,"SWFSC"
"9333","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",2007,0.001,"SWFSC"
"9334","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",2008,0.001,"SWFSC"
"9335","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",2009,0.001,"SWFSC"
"9336","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","F-1/T",2010,0,"SWFSC"
"9337","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1916,5.64e+11,"SWFSC"
"9338","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1917,5.63e+11,"SWFSC"
"9339","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1918,5.61e+11,"SWFSC"
"9340","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1919,5.58e+11,"SWFSC"
"9341","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1920,5.57e+11,"SWFSC"
"9342","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1921,5.56e+11,"SWFSC"
"9343","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1922,5.55e+11,"SWFSC"
"9344","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1923,5.54e+11,"SWFSC"
"9345","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1924,5.53e+11,"SWFSC"
"9346","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1925,5.53e+11,"SWFSC"
"9347","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1926,5.52e+11,"SWFSC"
"9348","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1927,5.51e+11,"SWFSC"
"9349","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1928,5.5e+11,"SWFSC"
"9350","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1929,5.48e+11,"SWFSC"
"9351","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1930,5.47e+11,"SWFSC"
"9352","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1931,5.46e+11,"SWFSC"
"9353","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1932,5.43e+11,"SWFSC"
"9354","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1933,5.43e+11,"SWFSC"
"9355","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1934,5.42e+11,"SWFSC"
"9356","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1935,5.41e+11,"SWFSC"
"9357","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1936,5.4e+11,"SWFSC"
"9358","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1937,5.4e+11,"SWFSC"
"9359","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1938,5.39e+11,"SWFSC"
"9360","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1939,5.38e+11,"SWFSC"
"9361","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1940,5.36e+11,"SWFSC"
"9362","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1941,5.35e+11,"SWFSC"
"9363","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1942,5.34e+11,"SWFSC"
"9364","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1943,5.34e+11,"SWFSC"
"9365","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1944,5.33e+11,"SWFSC"
"9366","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1945,5.27e+11,"SWFSC"
"9367","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1946,5.14e+11,"SWFSC"
"9368","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1947,5.04e+11,"SWFSC"
"9369","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1948,4.98e+11,"SWFSC"
"9370","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1949,4.94e+11,"SWFSC"
"9371","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1950,4.9e+11,"SWFSC"
"9372","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1951,4.84e+11,"SWFSC"
"9373","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1952,4.77e+11,"SWFSC"
"9374","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1953,4.72e+11,"SWFSC"
"9375","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1954,4.68e+11,"SWFSC"
"9376","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1955,4.65e+11,"SWFSC"
"9377","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1956,4.59e+11,"SWFSC"
"9378","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1957,4.53e+11,"SWFSC"
"9379","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1958,4.47e+11,"SWFSC"
"9380","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1959,4.38e+11,"SWFSC"
"9381","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1960,4.32e+11,"SWFSC"
"9382","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1961,4.27e+11,"SWFSC"
"9383","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1962,4.26e+11,"SWFSC"
"9384","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1963,4.24e+11,"SWFSC"
"9385","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1964,4.2e+11,"SWFSC"
"9386","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1965,4.2e+11,"SWFSC"
"9387","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1966,4.18e+11,"SWFSC"
"9388","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1967,4.15e+11,"SWFSC"
"9389","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1968,4.11e+11,"SWFSC"
"9390","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1969,4.07e+11,"SWFSC"
"9391","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1970,4.04e+11,"SWFSC"
"9392","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1971,3.99e+11,"SWFSC"
"9393","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1972,3.95e+11,"SWFSC"
"9394","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1973,3.89e+11,"SWFSC"
"9395","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1974,3.79e+11,"SWFSC"
"9396","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1975,3.68e+11,"SWFSC"
"9397","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1976,3.56e+11,"SWFSC"
"9398","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1977,3.41e+11,"SWFSC"
"9399","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1978,3.28e+11,"SWFSC"
"9400","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1979,3.21e+11,"SWFSC"
"9401","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1980,3.04e+11,"SWFSC"
"9402","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1981,2.89e+11,"SWFSC"
"9403","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1982,2.5e+11,"SWFSC"
"9404","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1983,2.31e+11,"SWFSC"
"9405","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1984,2.18e+11,"SWFSC"
"9406","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1985,2.12e+11,"SWFSC"
"9407","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1986,1.96e+11,"SWFSC"
"9408","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1987,1.87e+11,"SWFSC"
"9409","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1988,1.82e+11,"SWFSC"
"9410","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1989,1.59e+11,"SWFSC"
"9411","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1990,1.35e+11,"SWFSC"
"9412","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1991,1.2e+11,"SWFSC"
"9413","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1992,99455500000,"SWFSC"
"9414","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1993,88601500000,"SWFSC"
"9415","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1994,81005500000,"SWFSC"
"9416","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1995,75685500000,"SWFSC"
"9417","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1996,68485500000,"SWFSC"
"9418","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1997,59532500000,"SWFSC"
"9419","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1998,6.0159e+10,"SWFSC"
"9420","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",1999,65198500000,"SWFSC"
"9421","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",2000,69522500000,"SWFSC"
"9422","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",2001,75298500000,"SWFSC"
"9423","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",2002,82939500000,"SWFSC"
"9424","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",2003,92330500000,"SWFSC"
"9425","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",2004,1.02e+11,"SWFSC"
"9426","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",2005,1.13e+11,"SWFSC"
"9427","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",2006,1.23e+11,"SWFSC"
"9428","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",2007,1.33e+11,"SWFSC"
"9429","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",2008,1.43e+11,"SWFSC"
"9430","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",2009,1.53e+11,"SWFSC"
"9431","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","SSB-E00eggs",2010,1.63e+11,"SWFSC"
"9432","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1916,3160,"SWFSC"
"9433","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1917,3154.1,"SWFSC"
"9434","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1918,3145.2,"SWFSC"
"9435","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1919,3135.4,"SWFSC"
"9436","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1920,3129.3,"SWFSC"
"9437","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1921,3123.2,"SWFSC"
"9438","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1922,3118.5,"SWFSC"
"9439","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1923,3114.9,"SWFSC"
"9440","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1924,3110.9,"SWFSC"
"9441","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1925,3108.9,"SWFSC"
"9442","GRSPROCKNCAL","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Greenspotted rockfish Pacific Coast North","TB-MT",1926,3106,"SWFSC"
