"","metric.and.spp","stockid.x","assessid.x","stocklong.x","tsid","tsyear","tsvalue","stockid.y","assessid.y","stocklong.y","bioid","biovalue","ratio"
"6896","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",2008,24006.4,NA,NA,NA,NA,NA,NA
"6897","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",2009,24280.8,NA,NA,NA,NA,NA,NA
"6898","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",2010,24361,NA,NA,NA,NA,NA,NA
"6899","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",2011,25482,NA,NA,NA,NA,NA,NA
"6900","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1948,117648,NA,NA,NA,NA,NA,NA
"6901","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1949,117424,NA,NA,NA,NA,NA,NA
"6902","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1950,116941,NA,NA,NA,NA,NA,NA
"6903","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1951,116365,NA,NA,NA,NA,NA,NA
"6904","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1952,115845,NA,NA,NA,NA,NA,NA
"6905","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1953,114240,NA,NA,NA,NA,NA,NA
"6906","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1954,113690,NA,NA,NA,NA,NA,NA
"6907","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1955,112865,NA,NA,NA,NA,NA,NA
"6908","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1956,112876,NA,NA,NA,NA,NA,NA
"6909","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1957,111619,NA,NA,NA,NA,NA,NA
"6910","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1958,110702,NA,NA,NA,NA,NA,NA
"6911","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1959,110190,NA,NA,NA,NA,NA,NA
"6912","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1960,110193,NA,NA,NA,NA,NA,NA
"6913","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1961,108890,NA,NA,NA,NA,NA,NA
"6914","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1962,106332,NA,NA,NA,NA,NA,NA
"6915","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1963,102663,NA,NA,NA,NA,NA,NA
"6916","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1964,98120.3,NA,NA,NA,NA,NA,NA
"6917","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1965,93227.5,NA,NA,NA,NA,NA,NA
"6918","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1966,86443.1,NA,NA,NA,NA,NA,NA
"6919","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1967,67796.5,NA,NA,NA,NA,NA,NA
"6920","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1968,53719.2,NA,NA,NA,NA,NA,NA
"6921","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1969,45187.3,NA,NA,NA,NA,NA,NA
"6922","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1970,44138.4,NA,NA,NA,NA,NA,NA
"6923","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1971,42587.5,NA,NA,NA,NA,NA,NA
"6924","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1972,41466.9,NA,NA,NA,NA,NA,NA
"6925","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1973,40963.5,NA,NA,NA,NA,NA,NA
"6926","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1974,39220.3,NA,NA,NA,NA,NA,NA
"6927","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1980,31093.9,NA,NA,NA,NA,NA,NA
"6928","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1981,29346,NA,NA,NA,NA,NA,NA
"6929","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1982,28431.9,NA,NA,NA,NA,NA,NA
"6930","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1983,27780.4,NA,NA,NA,NA,NA,NA
"6931","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1984,26932.5,NA,NA,NA,NA,NA,NA
"6932","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1985,25815.4,NA,NA,NA,NA,NA,NA
"6933","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1986,24894.7,NA,NA,NA,NA,NA,NA
"6934","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1987,24164.7,NA,NA,NA,NA,NA,NA
"6935","TB-MT pacific ocean perch pacific coast","POPERCHPCOAST","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","pacific ocean perch pacific coast","TB-MT",1988,23858.4,NA,NA,NA,NA,NA,NA
"6936","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1981,1404,NA,NA,NA,NA,NA,NA
"6937","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1982,2013,NA,NA,NA,NA,NA,NA
"6938","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1983,2891,NA,NA,NA,NA,NA,NA
"6939","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1984,5445,NA,NA,NA,NA,NA,NA
"6940","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1985,6420,NA,NA,NA,NA,NA,NA
"6941","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1986,10053,NA,NA,NA,NA,NA,NA
"6942","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1987,22622,NA,NA,NA,NA,NA,NA
"6943","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1988,48341,NA,NA,NA,NA,NA,NA
"6944","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1989,84604,NA,NA,NA,NA,NA,NA
"6945","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1990,111509,NA,NA,NA,NA,NA,NA
"6946","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1991,158755,NA,NA,NA,NA,NA,NA
"6947","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1992,243062,NA,NA,NA,NA,NA,NA
"6948","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1993,272461,NA,NA,NA,NA,NA,NA
"6949","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1994,430463,NA,NA,NA,NA,NA,NA
"6950","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1995,702406,NA,NA,NA,NA,NA,NA
"6951","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1996,864060,NA,NA,NA,NA,NA,NA
"6952","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1997,917855,NA,NA,NA,NA,NA,NA
"6953","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1998,1002920,NA,NA,NA,NA,NA,NA
"6954","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",1999,1495910,NA,NA,NA,NA,NA,NA
"6955","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",2000,1713280,NA,NA,NA,NA,NA,NA
"6956","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",2001,1548940,NA,NA,NA,NA,NA,NA
"6957","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",2002,1397530,NA,NA,NA,NA,NA,NA
"6958","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",2003,1137720,NA,NA,NA,NA,NA,NA
"6959","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",2004,1211000,NA,NA,NA,NA,NA,NA
"6960","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",2005,1219480,NA,NA,NA,NA,NA,NA
"6961","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",2006,1101890,NA,NA,NA,NA,NA,NA
"6962","TB-MT pacific sardine pacific coast","SARDPCOAST","SWFSC-SARDPCOAST-1981-2007-PINSKY","pacific sardine pacific coast","TB-MT",2007,832706,NA,NA,NA,NA,NA,NA
"6963","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1981,8969,NA,NA,NA,NA,NA,NA
"6964","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1982,8444,NA,NA,NA,NA,NA,NA
"6965","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1983,7853,NA,NA,NA,NA,NA,NA
"6966","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1984,7418,NA,NA,NA,NA,NA,NA
"6967","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1985,7446,NA,NA,NA,NA,NA,NA
"6968","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1986,7559,NA,NA,NA,NA,NA,NA
"6969","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1987,7426,NA,NA,NA,NA,NA,NA
"6970","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1988,6870,NA,NA,NA,NA,NA,NA
"6971","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1989,6356,NA,NA,NA,NA,NA,NA
"6972","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1990,5823,NA,NA,NA,NA,NA,NA
"6973","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1991,5662,NA,NA,NA,NA,NA,NA
"6974","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1992,5506,NA,NA,NA,NA,NA,NA
"6975","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1993,5787,NA,NA,NA,NA,NA,NA
"6976","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1994,6175,NA,NA,NA,NA,NA,NA
"6977","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1995,6666,NA,NA,NA,NA,NA,NA
"6978","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1996,7016,NA,NA,NA,NA,NA,NA
"6979","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1997,7098,NA,NA,NA,NA,NA,NA
"6980","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1998,7038,NA,NA,NA,NA,NA,NA
"6981","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1999,7309,NA,NA,NA,NA,NA,NA
"6982","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",2000,7876,NA,NA,NA,NA,NA,NA
"6983","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",2001,8384,NA,NA,NA,NA,NA,NA
"6984","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",2002,8932,NA,NA,NA,NA,NA,NA
"6985","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",2003,9375,NA,NA,NA,NA,NA,NA
"6986","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",2004,9969,NA,NA,NA,NA,NA,NA
"6987","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",2005,9961,NA,NA,NA,NA,NA,NA
"6988","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",2006,9126,NA,NA,NA,NA,NA,NA
"6989","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1959,17564,NA,NA,NA,NA,NA,NA
"6990","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1974,16302,NA,NA,NA,NA,NA,NA
"6991","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1975,14851,NA,NA,NA,NA,NA,NA
"6992","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1976,13303,NA,NA,NA,NA,NA,NA
"6993","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1957,19241,NA,NA,NA,NA,NA,NA
"6994","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1958,18342,NA,NA,NA,NA,NA,NA
"6995","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1960,17240,NA,NA,NA,NA,NA,NA
"6996","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1971,17264,NA,NA,NA,NA,NA,NA
"6997","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1972,17244,NA,NA,NA,NA,NA,NA
"6998","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1973,16708,NA,NA,NA,NA,NA,NA
"6999","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1977,12257,NA,NA,NA,NA,NA,NA
"7000","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1978,11744,NA,NA,NA,NA,NA,NA
"7001","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1979,10665,NA,NA,NA,NA,NA,NA
"7002","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1980,9568,NA,NA,NA,NA,NA,NA
"7003","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",2009,8921,NA,NA,NA,NA,NA,NA
"7004","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",2010,9718,NA,NA,NA,NA,NA,NA
"7005","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",2011,12245,NA,NA,NA,NA,NA,NA
"7006","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1956,19615,NA,NA,NA,NA,NA,NA
"7007","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1951,24242,NA,NA,NA,NA,NA,NA
"7008","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1955,20348,NA,NA,NA,NA,NA,NA
"7009","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",2007,8902,NA,NA,NA,NA,NA,NA
"7010","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",2008,8619,NA,NA,NA,NA,NA,NA
"7011","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1939,41717,NA,NA,NA,NA,NA,NA
"7012","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1940,40378,NA,NA,NA,NA,NA,NA
"7013","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1943,37295,NA,NA,NA,NA,NA,NA
"7014","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1970,16954,NA,NA,NA,NA,NA,NA
"7015","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1930,46581,NA,NA,NA,NA,NA,NA
"7016","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1931,46432,NA,NA,NA,NA,NA,NA
"7017","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1938,42745,NA,NA,NA,NA,NA,NA
"7018","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1944,35916,NA,NA,NA,NA,NA,NA
"7019","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1945,35261,NA,NA,NA,NA,NA,NA
"7020","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1946,34751,NA,NA,NA,NA,NA,NA
"7021","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1948,31833,NA,NA,NA,NA,NA,NA
"7022","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1949,29336,NA,NA,NA,NA,NA,NA
"7023","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1950,26907,NA,NA,NA,NA,NA,NA
"7024","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1952,23054,NA,NA,NA,NA,NA,NA
"7025","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1953,22064,NA,NA,NA,NA,NA,NA
"7026","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1954,21449,NA,NA,NA,NA,NA,NA
"7027","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1961,16602,NA,NA,NA,NA,NA,NA
"7028","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1962,15565,NA,NA,NA,NA,NA,NA
"7029","TB-MT petrale sole pacific coast","PSOLEPCOAST","PFMC-PSOLEPCOAST-1930-2012-KURIYAMA","petrale sole pacific coast","TB-MT",1963,14849,NA,NA,NA,NA,NA,NA
