"","stockid","assessid","stocklong","tsid","tsyear","tsvalue"
"15649","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1985,"14675"
"15650","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1986,"12186"
"15651","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1987,"12271"
"15652","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1988,"14686"
"15653","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1989,"8125"
"15654","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1990,"4199"
"15655","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1991,"6224"
"15656","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1992,"7529"
"15657","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1993,"5715"
"15658","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1994,"6588"
"15659","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1995,"6977"
"15660","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1996,"5861"
"15661","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1997,"3994"
"15662","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1998,"5076"
"15663","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",1999,"4820"
"15664","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",2000,"5085"
"15665","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",2001,"4970"
"15666","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",2002,"6573"
"15667","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",2003,"6450"
"15668","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",2004,"8228"
"15669","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",2005,"7826"
"15670","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",2006,"6262"
"15671","SFLOUNMATLC","NEFSC-SFLOUNMATLC-1940-2007-BAUM","Summer flounder Mid-Atlantic Coast","TL-MT",2007,"4489"
"15672","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1955,""
"15673","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1956,""
"15674","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1957,""
"15675","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1958,""
"15676","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1959,""
"15677","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1960,""
"15678","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1961,""
"15679","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1962,""
"15680","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1963,""
"15681","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1964,""
"15682","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1965,"3.738184422"
"15683","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1966,"9.534301319"
"15684","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1967,"7.847691464"
"15685","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1968,"14.90240096"
"15686","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1969,"10.50898991"
"15687","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1970,"10.70156797"
"15688","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1971,"13.42384757"
"15689","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1972,"6.531894691"
"15690","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1973,"7.578064719"
"15691","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1974,"4.431745125"
"15692","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1975,"7.407852366"
"15693","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1976,"1.660657734"
"15694","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1977,"1.313152254"
"15695","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1978,"1.385756677"
"15696","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1979,"0.480624883"
"15697","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1980,"0.696339189"
"15698","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1981,"0.763001785"
"15699","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1982,"0.864249474"
"15700","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1983,"0.851325353"
"15701","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1984,"1.360636901"
"15702","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1985,"1.16264188"
"15703","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1986,"0.966209561"
"15704","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1987,"0.520467298"
"15705","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1988,"0.669072573"
"15706","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1989,"0.485695369"
"15707","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1990,"0.561087167"
"15708","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1991,"0.457589961"
"15709","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1992,"0.384388594"
"15710","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1993,"0.38188666"
"15711","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1994,"0.586335234"
"15712","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1995,"0.322665674"
"15713","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1996,"0.343245388"
"15714","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1997,"0.29132434"
"15715","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1998,"0.190869822"
"15716","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",1999,"0.309044343"
"15717","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",2000,"0.153076209"
"15718","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",2001,"0.295742855"
"15719","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",2002,"0.252346086"
"15720","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",2003,"0.178786791"
"15721","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",2004,"0.073071829"
"15722","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","ER-ratio",2005,"0.050337"
"15723","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1955,""
"15724","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1956,""
"15725","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1957,""
"15726","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1958,""
"15727","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1959,""
"15728","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1960,""
"15729","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1961,""
"15730","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1962,""
"15731","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1963,"25.418"
"15732","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1964,"4.415"
"15733","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1965,"6.475"
"15734","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1966,"4.124"
"15735","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1967,"2.158"
"15736","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1968,"2.048"
"15737","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1969,"2.635"
"15738","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1970,"3.034"
"15739","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1971,"2.466"
"15740","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1972,"6.085"
"15741","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1973,"4.15"
"15742","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1974,"3.764"
"15743","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1975,"8.234"
"15744","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1976,"12.632"
"15745","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1977,"7.593"
"15746","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1978,"7.072"
"15747","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1979,"6.651"
"15748","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1980,"6.655"
"15749","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1981,"4.057"
"15750","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1982,"5.45"
"15751","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1983,"9.205"
"15752","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1984,"3.621"
"15753","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1985,"8.583"
"15754","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1986,"14.194"
"15755","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1987,"9.836"
"15756","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1988,"6.312"
"15757","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1989,"12.549"
"15758","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1990,"15.246"
"15759","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1991,"11.889"
"15760","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1992,"14.245"
"15761","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1993,"8.117"
"15762","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1994,"6.925"
"15763","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1995,"13.161"
"15764","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1996,"7.886"
"15765","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1997,"5.638"
"15766","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1998,"21.966"
"15767","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",1999,"11.636"
"15768","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",2000,"13.794"
"15769","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",2001,"9.527"
"15770","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",2002,"8.003"
"15771","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",2003,"8.766"
"15772","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",2004,"3.404"
"15773","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TB-relative",2005,"1.947"
"15774","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1955,""
"15775","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1956,""
"15776","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1957,""
"15777","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1958,""
"15778","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1959,""
"15779","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1960,""
"15780","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1961,""
"15781","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1962,""
"15782","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1963,""
"15783","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1964,"37222"
"15784","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1965,"29512"
"15785","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1966,"33569"
"15786","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1967,"26489"
"15787","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1968,"30873"
"15788","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1969,"16008"
"15789","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1970,"15223"
"15790","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1971,"11158"
"15791","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1972,"6440"
"15792","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1973,"14005"
"15793","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1974,"6907"
"15794","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1975,"12566"
"15795","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1976,"13483"
"15796","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1977,"12455"
"15797","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1978,"12609"
"15798","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1979,"3415"
"15799","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1980,"4730"
"15800","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1981,"4416"
"15801","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1982,"4664"
"15802","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1983,"5312"
"15803","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1984,"8289"
"15804","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1985,"8297"
"15805","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1986,"8502"
"15806","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1987,"5658"
"15807","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1988,"6789"
"15808","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1989,"4648"
"15809","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1990,"6377"
"15810","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1991,"6055"
"15811","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1992,"5306"
"15812","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1993,"4364"
"15813","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1994,"3899"
"15814","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1995,"2594"
"15815","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1996,"3619"
"15816","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1997,"2802"
"15817","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1998,"2045"
"15818","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",1999,"3444"
"15819","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",2000,"2592"
"15820","SHAKEGOMNGB","NEFSC-SHAKEGOMNGB-1955-2005-COL","Silver hake Gulf of Maine / Northern Georges Bank","TL-MT",2001,"3391"
